"","part1id","age","total_mins_t1","total_mins_t2","cheated","hidden_words_RT_1","hidden_words_RT_2","hidden_words_RT_3","hidden_words_RT_4","hidden_words_RT_5","hidden_words_RT_6","hidden_words_RT_7","hidden_words_RT_8","hidden_words_RT_9","hidden_words_RT_10","StartDate_t1","expecting","estimateFirstTrial","estimateSeconds","satis_gen","satis_speed","satis_firstTrial","estimateVsReal","ins_hidden_words_RetriesQ","ins_hidden_words_RT","duration_t1","batch","hidden_words_RetriesQ1","hidden_words_RetriesQ2","hidden_words_RetriesQ3","hidden_words_RetriesQ4","hidden_words_RetriesQ5","hidden_words_RetriesQ6","hidden_words_RetriesQ7","hidden_words_RetriesQ8","hidden_words_RetriesQ9","hidden_words_RetriesQ10","FL_16_DO_FL_19","FL_16_DO_FL_20","FL_16_DO_FL_21","FL_16_DO_FL_22","realSeconds","Higher1","Higher2","Lower1","Lower2","allCompareCorrect","realFirstTrial","ResponseId","StartDate_t2","age_t2","memory","change","retrospectiveSC_1","retrospectiveSC_2","retrospectiveSC_3","retrospectiveSC_4","retrospectiveSC_5","retrospectiveSC_6","duration_t2","Finished","duplicated","total_qualtrics_min","inter_session_days","HWGsatis","HWGmeanRetries","countInfoItemsHigher","countInfoItemsLower","countInfoDiff","expectSatisDiff","total_secs_t1","female","bsi09_t1","bsi39_t1","rses_t1","cesd_t1","bsi.general_t1","bsi.Depression_t1","fscrsHS_t1","fscrsIS_t1","fscrsRS_t1","qIATSC_t1","qIATSE_t1","total_secs_t2","bsi09_t2","bsi39_t2","rses_t2","cesd_t2","bsi.general_t2","bsi.Depression_t2","fscrsHS_t2","fscrsIS_t2","fscrsRS_t2","qIATSC_t2","qIATSE_t2","total_time_min"
"11","119",25,44.8333333333333,32.0166666666667,FALSE,58685,11109,29576,108346,330402,7203,425948,193864,22245,176463,2018-05-16 11:56:31,91,74,30,30,50,50,1,1,10520,27.2166666666667,"lab",1,1,2,1,6,1,9,7,1,7,4,3,1,2,136.3841,3,4,7,4,FALSE,5,"R_31c1gaV6ChYBuBY",2018-05-23 10:49:56,25,"במטלה של מציאת המילים במשפט - בהתחלה זה היה מאתגר באופן חיובי, אך בהמשך זה הפך להיות מתסכל והתקשתי להמשיך לחפש או למצוא את המילים
בגלל שלאחר מציאת המילה זה נראה מאוד ברור ופשוט, זה היה מתסכל אפילו יותר","לא
השתדלתי כמה שיכולתי באותו הזמן",81,80,29,0,0,50,16.3,TRUE,FALSE,43.5166666666667,6.95376157407407,43.3333333333333,3.6,3.5,5.5,2,47.6666666666667,1057,"1",0,1,2.2,12,0.660377358490566,0.833333333333333,1,1.66666666666667,2.5,0.542750787611513,-0.427196471262657,943,0,1,2.3,13,0.69811320754717,0.666666666666667,0.6,1.22222222222222,2.875,0.187711054857978,0.244326922475108,76.85
"12","120",23,71,37.35,FALSE,37467,26627,17439,207047,20419,1044115,198565,151637,84121,14142,2018-05-16 12:01:16,91,30,60,6,1,35,4,1,19025,39.15,"lab",1,1,1,4,2,6,1,2,1,1,1,4,2,3,180.1579,2,2,4,3,TRUE,6,"R_2CE3hWZBtX240N1",2018-05-23 11:27:32,23,"לפני המטלה עניתי על שאלון בנוגע לציפיות שלי לגבי הביצוע. שאלתם כמה אחוזים של הצלחה היו מספיקים כדי שארגיש מסופקת מהביצוע שלי וכמה שאני חושבת שאני אצליח בפועל. היה לי קשה לשער באמת אז לא רציתי לנחש שאצליח יותר ממה שבאמת יכולתי אבל כן ציפיתי מעצמי ליותר. חלק מהמילים מצאתי די במהירות ועל חלק נתקעתי. היו שני מיליים שנתקעתי עליהם ברצף. במילה הראשונה חשבתי שלא אצליח בכלל למצוא מילה מתאימה ועברה לי המחשבה לצאת לשאול מה עושים במקרה שפשוט לא יודעים, אבל בסוף כן הצלחתי למצוא אותה. בפעם השניה נתקעתי להרשתי אפילו יותר זמן וכן יצאתי לשאול. הנסיינית אמרה לי להמשיך לחשוב על מילים נרדפות. בהתחלה הרגשתי שזה לא יצליח לי והרגשתי די תקועה. אחרי מה שהרגיש לי הרב ה זמן כן הצלחתי אבל הרגשתי רע עם הביצוע במילה הזאת ובאופן כללי על הביצוע במטלה.","אם הייתי יודעת להוריד מעצמי מהציפיות ודרישות אז זה מה שהייתי רוצה לשנות. אני חושבת שאם לא היה לי כל כך חשוב להתאים את הביצוע לסטנדארטים שלי אז היה יכול להיות לי יותר קל והייתי יכולה להיות יותר רגוע תוך כדי.",100,100,100,77,100,100,13.0166666666667,TRUE,FALSE,52.1666666666667,6.97657407407407,14,2,2,3.5,1.5,77,1911,"1",1,1,1.4,38,1.90566037735849,2.66666666666667,2.4,4,0.625,-0.176912242777302,-0.478070646168223,1460,1,1,1.2,41,1.9622641509434,2.5,2,3.22222222222222,0.625,0.489471459304291,-0.520991100778344,108.35
"13","121",23,55.5833333333333,89.1833333333333,FALSE,103534,12410,139085,113004,55595,62115,18043,12711,67968,121175,2018-05-16 13:06:21,83,65,40,67,59,75,5,1,23243,20.3833333333333,"lab",1,1,2,2,1,1,1,1,1,1,3,4,1,2,70.564,3,2,3,1,TRUE,8,"R_2D2j0rB7O3yl6wd",2018-05-23 12:31:27,23,"בחלקו הראשון של המחקר היה איזשהו משחק מילים שבו, לא זוכרת את שמו בדיוק, (""אנגרמה"" אולי?).
במשחק המילים הזה הוצג לי בכל פעם משפט ובתוכו הסתתרה מילה.
לאחר כל משפט הוצג לי רמז שעזר לי לחפש את המילה החבויה.

זכורה לי במיוחד המילה ""קרם"" שאותה התקשיתי לאתר, זכורה לי גם המילה ""נוסח"" שהסתתרה בתוך ""נוסחה"" ולכן היה קל יותר לאתר אותה.
מספר הניסיונות לאיתור המילה וכן משך הזמן שלקח לי לביצוע המשימה נמדדו.

לאחר מכן, הוצגו לי, לכאורה, תוצאותיו של נבדק אחר, והייתי צריכה להעריך את עצמי ביחס אליו על סמך הביצועים בכל משפט.
המטרה הייתה לבצע את הערכה כמה שיותר מדויק לאחר הצגת כמה שפחות ביצועים.

נדמה לי, שסיווגתי את עצמי כטובה יותר מהנבדק הראשון שהוצג לי (כי הזמנים שלו היו ארוכים משלי, במיוחד במשפט שבו הסתתרה מילה שהתקשיתי לאתר)
ושסיווגתי את הנבדק השני כטוב יותר ממני (בעיקר כי הזמנים שלו היו קצרים משלי ב,במיוחד משפט בו היה לי קל לאתר את המילה)
והוצגו תוצאותיו של נבדק נוסף, אבל אני לא זוכרת כיצד סיווגתי אותו.

במהלך החלק הראשון של המחקר הייתי עייפה ותהיתי כיצד היו משתפרים ביצועיי אם הייתי ישנה יותר, כנל לגביי כיצד היה מצב רוח והדיווח אודותיו.

מחשבות נוספות שהתעוררו בעקבות הניסוי הן שבעבר הייתי מסווגת את עצמי בקלות כ""טובה יותר"" מכלל הסביבה שלי, וכיום אני נמצאת בסביבה שנקודת הפתיחה שלה היא מלכתחילה גבוהה יותר ולכן אני מסווגת את עצמי כ""בינונית"".","'- כפי שכתבתי, הייתי מעדיפה לישון יותר (לפחות 6 שעות שינה).
- אולי לבחון ביצועים נוספים של הנבדקים שהוצגו לי: ייתכן שמה שאני התקשיתי בו/ מה שהיה לי קל, לא בהכרח מעיד על מה שהיה קשה/קל לאחרים.",81,48,18,0,51,0,60.5166666666667,TRUE,FALSE,80.9,6.97576388888889,67,1.2,2.5,2,-0.5,16,2112,"1",2,2,1.5,34,1.54716981132075,2.5,1.2,2.55555555555556,1.875,0.261954012843556,0.0538147111457723,1720,1,1,1.9,39,1.64150943396226,2.5,1.2,2.44444444444444,1.625,0.48633793663182,0.0912711913681265,144.766666666667
"14","122",26,89.45,68.2166666666667,FALSE,418542,26043,163303,30954,770929,637702,270114,163300,739482,392260,2018-05-16 13:13:20,80,44,30,5,3,3,1,1,54003,67.9166666666667,"lab",7,1,5,1,7,7,7,1,11,8,4,3,2,1,361.2629,2,2,3,5,TRUE,3,"R_2A0XI8dmqpIVqXk",2018-05-23 12:31:14,26,"בחלק הראשון היה צריך למצוא מילה המסתתרת במשפט מילים באמצעות רמז, ולאחר מכן לדרג את הביצועים שלי לעומת ביצועי של מישהו אחר.  המטלה הראשונה היתה מתסכלת, הרגשתי שאני לא מצליחה למצוא את המילים בקלות, ובעיקר לא להבין את הרמזים.  למשל- משחה, לא הייתי מקשרת לקרם.  ביצוע המטלה גרם לי לתחושות לא נעימות, הרגשתי שהביצועים שלי הרבה מתחת לממוצע, וששאר הנבדקים (אנשים9 מבצעים אותה ברמה הרבה יותר גבוה ובקלות גבוהה יותר.  זה גרם לי להרגיש מובכת ולא מוצלחת. 
בחלק השני היה צריך לדרג את הביצועים שלי לעומת ביצוע של מישהו אחר, בכמה שפחות חשיפת נתונים.  בפעם הראשונה הבנתי שזהביצועים עיקביים, כלומר שלי היו יותר נמוכים/גבוהים בעיקביות מהמתמודד השני, בפעם השניה רציתי לוודא שזה אכן כך (יותר מהסקרנות) , ולכן עברתי על הרבה יותר נתונים.  בפעם השלישית הבנתי כי זה אכן עיקבי ואחרי מעט נתונים המשכתי. 
בחלק זה ראיתי שהיו נתונים יותר גבוהים משלי, דבר שניחם אותי אותי, אך עם זאת לא הגיוני שאצל 3 נבדקים כל הנתונים יהיו גבוהים או נמוכים משלי באופן עיקבי, ולכן הסקתי שאלו לא נתונים אמיתיים , ותחושת הנחמה קצת ירדה..","הדבר היחידי שאני יכולה לחשוב עליו זה לבוא יותר עירנית.  אני יודעת שמטלות כאלו קשות לי באופן כללי, ויחד עם זאת שהייתי עייפה היה לי עוד יותר קשה למצוא את המילים.  מעבר לכך אני לא חושבת שהייתי יכולה לעשות יותר טוב, כי לפחות חצי מהפעמים הרמזים לא התקשרו לי למילים המוחבאות, ואז אתה מחפש מילה על עיוור. בפעמים המעטות שכן קישרתי את האמזים, מצאתי את המילה די מהר.  ייתכן כי הייתי צריכה להשקיע יותר זמן בלחשוב על מילים שיכולות להיות קשורות לרמז, ולא לווותר מהר יחסית., ובכך אולי הייתי מצליחה יותר.",69,83,91,85,74,79,47.5166666666667,TRUE,FALSE,115.433333333333,6.97076388888889,3.66666666666667,5.5,2,4,2,76.3333333333333,1292,"1",1,0,0.9,34,1.83018867924528,2.16666666666667,1.4,2.33333333333333,1.875,-0.572204636959175,0.141686384253739,1242,1,1,0.9,41,2.0188679245283,2.66666666666667,2,2.88888888888889,1.25,-0.317039792767455,0.511385026391027,157.666666666667
"15","123",25,81.8,32.2833333333333,FALSE,88905,70185,566928,277796,42318,20347,89724,17635,11485,28394,2018-05-17 10:25:02,81,66,6,39,31,50,2,1,12159,54.7166666666667,"lab",2,2,7,7,1,1,2,1,1,1,2,1,3,4,121.3717,3,2,3,2,TRUE,5,"R_27J2XOrT63JK5UM",2018-05-24 10:48:50,25,"בשבוע שעבר התבקשתי למצוא מילים מסויימות מתוך משפטים. המילים יכלו לחצות ""2 מילים"" שונות. למשל מילה שמורכבת מסוף של מילה מסויימת ומהתחלה של מילה אחרת. ממה שזכור לי המטלה הייתה יחסית קשה ומבלבלת, המילים היו קשות והרמזים לפעמים עזרו לי ולפעמים לא. בחלק מהמילים לא הצלחתי עד אשר קיבלתי רמז בו צויינה לי האות הראשונה של המילה.
במילים שלא הצלחתי הרגשתי לא בנוח עם עצמי, איך הגיוני שאינני מצליחה?
לאחר מטלה זו התבקשתי לדרג את עצמי ביחד לנסיין אחר שענה על אותן שאלות, בהתחשב בזמן ובמספר הנסיונות שלקח לו לבצע את המטלה, לעמות הנתונים שלי. החלק ארך כ- שעה.
זה כל מה שזכור לי","הייתי מנסה פחות ""לכעוס"" על עצמי שאינני מצליחה",82,76,83,44,66,42,6.65,TRUE,FALSE,61.3666666666667,7.01652777777778,40,2.5,2.5,2.5,0,41,1625,"1",0,1,2.3,14,0.811320754716981,0.833333333333333,0.2,1,2.5,-0.0431649810343962,0.736813033853477,1538,0,0,2.2,9,0.39622641509434,0.666666666666667,0.2,1.66666666666667,2.625,-0.307838598269499,0.389898500899247,114.083333333333
"16","124",26,115.233333333333,24.4666666666667,FALSE,191901,176320,208799,94321,83503,67944,28576,7678,10059,9981,2018-05-17 10:24:45,94,75,7,54,56,93,2,1,14616,93.45,"lab",8,2,3,2,1,1,1,1,1,1,3,4,1,2,87.9082,1,1,3,2,TRUE,6,"R_3fOYa3QrgCrHYQ2",2018-05-24 11:15:50,26,"אני זוכרת שלאחר הצגת המטלה היו שתי דוגמאות, אחת מהן ירושלים ועוד אחת. הן היו יחסית פשוטות ולכן כשנתבקשתי לאמוד את הביצועים שלי, נתתי אומדן יתר. השאלה הראשונה הית העם המילה ריטואל - טקס ולקח לי  המון זמן ונסיונות להצליח. היה קצת תסכול אך הוא עבר. אחר כך היו חידות קלות יותר וחלקן היו ממש פשוטות. בכל מקרה הרגשתי שלא ביצעתי את המשימה בצורה מיטבית, הרגשתי קצת אכזבה מעצמי.","לא הייתי משנה דבר",90,96,88,16,10,8,5.21666666666667,TRUE,FALSE,98.6666666666667,7.03547453703704,67.6666666666667,2.1,1,2.5,1.5,26.3333333333333,1307,"1",0,0,1.6,14,0.207547169811321,0.333333333333333,0.4,1.88888888888889,2.5,0.15001905891761,-0.0598498983908162,1155,0,0,1.9,15,0.283018867924528,0.666666666666667,0.2,1.88888888888889,2,0.20516768952887,-0.184518701977132,139.7
"17","125",25,55.85,27.4166666666667,FALSE,12954,29759,47605,18778,245627,448785,142319,114556,5847,15352,2018-05-17 11:47:26,75,63,25,38,54,39,4,1,26916,35.95,"lab",1,1,1,1,7,12,1,1,1,1,4,2,3,1,108.1582,4,3,3,3,TRUE,8,"R_8DhFOPaEwcgjpNT",2018-05-24 11:25:41,25,"בחלק הראשון של הניסוי הייתי צריכה לקרוא משפטים בהם מסתתרת מילה שעליי לדלות אותה בעזרת הרמז שניתן. זו הייתה מטלה נחמדה! בחלק מהמשפטים היה קל להבין ובחלק לקח לי זמן רב והייתי זקוקה לרמזים רבים עד שעליתי על המילה.","מנסה להריץ מילים בראשי אחרי קריאת הרמז ובטרם קריאת המשפט",23,24,26,26,20,4,10.0833333333333,TRUE,FALSE,46.0333333333333,6.98489583333333,43.6666666666667,2.7,3.5,3,-0.5,31.3333333333333,1194,"1",0,0,2.1,16,0.490566037735849,0.166666666666667,0,1.66666666666667,2.375,-0.927553772540365,1.30274055685163,1040,0,0,2.2,19,0.679245283018868,0.666666666666667,0.4,1.77777777777778,3,-0.462113196581823,0.910310293508155,83.2666666666667
"18","126",23,54.7666666666667,25.1,FALSE,546553,64145,19777,6570,201559,506699,90327,21137,27040,22071,2018-05-23 13:41:47,87,75,10,61,40,77,3,1,14023,30.8,"lab",3,1,1,1,2,1,2,1,1,1,2,3,4,1,150.5878,3,2,3,4,TRUE,7,"R_3KvibvDjMsOAx5G",2018-05-30 14:18:36,23,"בחלקו הראשון של הניסוי בשבוע שעבר נתבקשתי לזהות מילים המסתתרות בתוך משפט לפי הרמז שניתן לי מתחת למשפט. הזמן למציאת המילה נמדד וכן מספר הנסיונות בכל שאלה. 
לפני המבחן נשאלתי כמה שאלות אצליח לתור בנסיון הראשון ומה יהיה הזמן המוערך לכל שאלה שלי (בשניות).
לא היה כל קשר בין תוכן המשפט והמילה המסתתרת. 
לאחר דוגמה בה הסתתרה המילה ירושלים (נתבקשתי לחפש עיר) התחיל התרגיל. 
בתרגיל הראשון הרמז היה בעירה ומשום מה חשבתי שהמבחן עוסק במציאת ערים, דבר שגרר עיכוב מאוד גדול בפתרון הראשון שלי, וכן מספר רב של נסיונות (3 אם אני זוכר נכון). פתיחה זו תסכלה אותי מאוד ועוררה חשש בנוגע לסיכויי ההצלחה שלי בהמשך הניסוי (ואף חשבתי שפשוט לא אצליח לסיימו). 
לאחר שהבנתי כי אין צורך במציאת ערים הניסוי התקדם בצורה חלקה הרבה יותר, ותשע השאלות שעקבו חלפו ביתר קלות.","הייתי קורא יותר לעומק את ההנחיות, ומבין בדיוק מה נתבקשתי למצוא. 
התרגיל עצמו אינו קשה (ואף נחמד), אבל היעדר ההבנה שלי גרמה לי לרגשות תסכול עמוקים בתחילת הניסוי.",94,77,91,0,29,73,6.88333333333333,TRUE,TRUE,37.6833333333333,7.02556712962963,59.3333333333333,1.4,2.5,3.5,1,27.6666666666667,1438,"0",0,0,2.4,6,0.150943396226415,0.333333333333333,0,1.33333333333333,3,0.355172717165478,0.253697651368863,1093,0,0,2.7,2,0.150943396226415,0.166666666666667,0,0.777777777777778,2.75,0.171618975907106,0.312785413165186,79.8666666666667
"19","127",20,55.2333333333333,36.9,FALSE,96406,107172,37673,24383,194316,151477,46532,112105,140511,166053,2018-05-23 13:57:10,29,30,240,15,9,40,2,8,225247,29.05,"lab",4,5,1,1,10,10,1,7,7,10,3,4,2,1,107.6628,4,4,3,4,TRUE,3,"R_12ilpiHZsePn34b",2018-05-30 13:41:12,20,"בניסוי התבקשתי לחפש מילה מסתתרת בתוך משפט דרך רמז מסוים. לדעתי המשחק היה קשה וביצועי לא היו טובים, שפת אם שלי היא ערבית ואני תמיד חשבתי שאני חזקה בשפה העברית אבל משחק המילים הראה לי שאין לי אוצר מילים רחב ויש המון מילים שלא הצלחתי לדעת בגלל שלא יודעת מה הפירוש שלהם. היו לי רגשות של אכזבה מעצמי ושאני הכי פחות אצליח לפתור מילים והכי יותר אצטרך לזמן. אבל אחרי שהראיתים את הפער בזמן ביני לבין משתתפים אחרים, הבטחון העצמי קצתת עלה והתחלתי לחשוב שכנראה אני טובה ולא כזה במצב קשה איך שדמיינתי. ואז בשבוע שעבר אני חשבתי איך אני החלטתי שאני טובה מהמשתתפים האחרים כשראיתי רק תוצאות של 4 מטלות מ-14 ואפילו היו לי מחשבות שהתוצאות של המשתתפים הם לא אמיתיות והם רק בשביל בדיקה ועוד פעם חזרתי לבטחון ודימיון עצמי נמוך.
אני עכשיו במצב שאני כל כך עצובה מעצמי ועל הזלזלול בעצמי אני חושבת שאני חייבת להתחיל לפתור את הבעיה הזאת ואולי לו היה לי מספיק בטחון בעצמי בהתחלה הייתי מסוגלת לפתור יותר מילים ולחשוב בצורה יותר נאה.
","כן הייתי מתרכזת יותר ומנסה לא להלחץ ככל האפשר.",14,22,84,61,31,41,14.0333333333333,TRUE,FALSE,43.0833333333333,6.98891203703704,21.3333333333333,5.6,4,3.5,-0.5,7.66666666666667,1571,"1",0,2,1.8,18,0.69811320754717,0.666666666666667,2,2.11111111111111,2.125,-0.0599382277673771,0.141383711622986,1372,0,2,2,23,0.962264150943396,1.16666666666667,0.6,1.88888888888889,2.375,-0.367277386258195,0.14554056664794,92.1333333333333
"20","128",26,65.75,30.05,FALSE,219359,318014,279605,210294,92812,370631,172602,95512,15323,12061,2018-05-23 14:43:53,86,71,20,50,10,100,2,1,23968,37.9833333333333,"lab",2,1,1,1,1,1,1,1,1,1,2,4,1,3,178.6213,1,1,1,1,TRUE,9,"R_3ESDo7JVlyfSFIX",2018-05-30 14:19:45,26,"במשחק המילים המסתתרות הרגשתי קצת לחץ כשלא הצלחתי למצוא אותה מיד. בהתחלה ממש דאגתי שאשאר על אותו משפט עד שאצטרך לצאת ואין סיכוי שאעלה על זה. הרמז הוביל אותי לחשוב על אסוציאציות מיידיות שעלו לי וזה לפעמים בילבל ועיכב. כשהרגשתי שזה מתסכל פשוט נשמתי והתחלתי שוב מחדש עברתי משפט משפט וניסיתי לחבר עד שהמילה הופיעה לי והרגשתי הקלה ולפעמים גיחוך שלא עליתי על זה קודם. מצד אחד הרגשתי באסה שלא הצלחתי לעלות יותר מהר מצד שני הרגשתי גאה בעצמי שלמרות הקושי לא ויתרתי ומצאתי את המילה וסיימתי אפילו בזמן.","רף הציפיות שלי גבוה מעצמי ולפעמים אני מרגישה מתוסכלת ולא מאמינה בעצמי אבל התעשתתי על עצמי והצלחתי בסוף, אז אולי רק הייתי מורידה את סף הלחץ.",82,82,2,9,2,28,9,TRUE,FALSE,46.9833333333333,6.98324074074074,53.3333333333333,1.1,1,1,0,32.6666666666667,1666,"1",0,1,2,11,0.69811320754717,0.833333333333333,0,1.11111111111111,3,-0.107566101599686,0.747874015118569,1263,0,3,1.9,15,0.735849056603774,0.666666666666667,0,0.555555555555556,2.375,-0.525834069181539,0.253372217868698,95.8
"21","129",23,52.8333333333333,21.6666666666667,FALSE,25647,170619,417339,93678,9574,29314,82788,69806,13438,455229,2018-05-23 14:50:25,82,80,10,59,30,60,3,1,22193,28.9166666666667,"lab",1,2,8,1,1,1,1,1,1,7,2,1,3,4,136.7432,3,4,3,3,TRUE,7,"R_1CwNIryXP7p855Q",2018-05-30 12:26:25,24,"בחלק הראשון של המחקר  היו מילים מסתתרות בתוך משפט.  ביקשו להעריך כמה זמן בממוצע ייקח י למצוא את המילה, וכמה אחוז מהמילים אצליח למצוא את המילה המסתתרת בפעם הראשונה.  לאחר מכן, נתנו רמז בנוגע למילה המסתתרת והתבקשתי למצוא אותה. חשבתי שאצליח מהר יותר ממה ששיערתי אך בפועל היו מילים שלקח לי יותר זמן למצוא.","הייתי מעריכה את הזמן ארוך יותר ממה שחשבתי.",61,61,0,0,0,62,3.6,TRUE,FALSE,32.5166666666667,6.9,49.6666666666667,2.4,3.5,3,-0.5,32.3333333333333,1435,"1",0,0,2.8,8,0.30188679245283,0.166666666666667,0,1,3.5,-0.653481367865966,0.90376721655662,1084,0,0,2.9,6,0.188679245283019,0.333333333333333,0,0.555555555555556,3.75,-0.738884481765276,0.973167249906003,74.5
"22","130",26,56.6666666666667,24.0666666666667,FALSE,41530,448781,93722,64446,43379,343473,57954,271930,6864,274867,2018-05-27 15:53:44,20,40,150,86,81,80,4,2,83656,35.85,"lab",1,4,2,1,1,3,1,7,1,7,2,1,4,3,164.6946,7,6,6,7,TRUE,5,"R_1hXqZ6h5ULV3cV0",2018-06-03 15:52:18,26,"בחלקו הראשון של הניסוי הוצגה מטלת מילים מבולבלות, במהלך המשימה התרכזתי מאד וניסיתי לעבוד באופן קונסיסטנטי ורציף, לעבור אות-אות ולחפש את המילה המסתתרת. תחושות תסכול קלות הגיעו כאשר עברתי על כלל האותיות ולא מצאתי מילה מסתתרת, או כאשר מצאתי מילה אשר כן התאימה להגדרה ולא הייתה המילה הנכונה. חלק זה בניסוי דרש קשב רב ומתמשך, ולכן לא זכורות לי תחושות נוספות מעבר לרצף הפעולות בו החלטתי להשתמש על מנת לפתור את הבעיות המוצגות.","לא היה דבר שהייתי משנה, זו הייתה הדרך הברורה והנכונה ביותר בעיניי למצוא את המילה המסתתרת",49,29,9,0,0,18,5.83333333333333,TRUE,FALSE,41.6833333333333,6.99900462962963,82.3333333333333,2.8,6.5,6.5,0,-62.3333333333333,1249,"0",1,1,1.5,30,1.28301886792453,2,1,2.11111111111111,1.375,0.441244636753474,0.613249979828436,1094,1,1,1.8,32,1.28301886792453,2.33333333333333,0.6,1.55555555555556,1.625,-0.0136753821544944,0.414426076813047,80.7333333333333
"23","131",24,61.4833333333333,32.5833333333333,FALSE,108154,163961,90483,156237,40234,48372,56426,46916,10958,14228,2018-05-28 16:57:34,9,0,90,2,4,3,6,9,215106,34.8666666666667,"lab",7,8,7,10,7,7,8,9,1,2,2,1,3,4,73.5969,1,1,2,3,FALSE,1,"R_2c1tmloabGj71C3",2018-06-04 17:03:06,24,"המטלה הראשונה של הניסוי הראשון היתה למצוא מילה מוסתרת במשפט שתואמת לרמז הניתן. מטלה זו היתה מאד קשה עבורי, ןלא ציפיתי להצליח בכלל. היה קצת מתסכל אבל לא ברמות קשות. לאחר מכן שהייתי צריכה לדרג את הצלחתי ממול נבדקים אחרים, הרגיש לי מספרים שהמציאו ולא תואמים למציאות בהשוואה לאיך הרגשתי שביצעתי את המטלה מול אדם הממוצא. במטלב הקשורה למשפטים ""אמת"" ושקר"" מול משפטים שבעצם בעלי ערך עצמי או גבוהה או נמוכה, אני לא מרגישה שמיקום הכפתורים השפיעו על איך אני מעמריכה את עצמי או התכונות שלי. לאחר מכן בשאלון לא הרגשתי רגש בולט כלשהו בכלל, אני בטוחה במי שאני ולא מפריע לי אם אני לא מצליחה במטלה מסוימת.","אין משהו שהייתי משנה - ניסיתי להצליח וכאשר לא הצלחתי לא לקחתי ללב",0,0,0,0,0,9,12.65,TRUE,FALSE,47.5166666666667,7.00384259259259,3,6.6,1,2.5,1.5,6,1597,"1",0,0,3,3,0.132075471698113,0,0.8,0.222222222222222,3.125,-0.36825194005907,0.89782425751708,1196,0,0,3,2,0,0,0.6,0.222222222222222,3.625,-0.437357838710441,0.568000363494382,94.0666666666667
"24","132",22,44.2,34.3,FALSE,36097,13518,276484,14451,15342,164802,18118,22135,148078,124433,2018-06-04 11:51:23,60,50,5,81,30,91,2,1,12235,26.5666666666667,"lab",1,1,7,1,1,5,1,1,4,3,2,3,1,4,83.3458,2,1,3,2,FALSE,6,"R_2c7QsqKfgtA3pzU",2018-06-11 11:41:42,22,"במטלה התבקשתי למצוא מילה מוסתרת בתוך משפט לפי רמז מסוים. הביאו דוגמה בהתחלה ונשאלתי כמה זמן אני חושבת שיקח לי כדי למצוא את המילה המוסתרת. אני זוכרת שרשמתי שיקח לי 5 שניות למצוא אבל בפועל לקח לי הרבה יותר, אם בכלל. היו כמה מילים שהשתמשתי בכמה נסיונות כדי למצוא אותה. 
בסוף נשאלתי על אחוזי ההצלחה שלי לפי הערכתי וכמה שאלות תכונתיות.","לא הייתי משנה שום דבר אבל הפתיע אותי שהערכתי את מהירות הביצוע שלי לפני המטלה עצמה יתר על המידה (5 שניות לעומת כמה זמן שלקח לי באמת)",100,81,0,0,5,70,19.8,TRUE,FALSE,46.3666666666667,6.99327546296296,67.3333333333333,2.5,1.5,2.5,1,-7.33333333333333,1058,"1",0,0,2.5,7,0.245283018867925,0.166666666666667,0.4,1.44444444444444,3.25,-0.0951937697937852,0.282797036644889,870,0,0,2.5,8,0.0754716981132075,0.333333333333333,0.2,1,2.75,-0.532473440733192,0.696703583543124,78.5
